id,date,productId,productName,quantity,sellingPrice,purchasePrice,note,createdAt,updatedAt
695b391d0e66f,04-01-2026,67505725579b6,"Cát Nhật ",1,0,41000,,1767586077,1767586077
695b391d0e671,04-01-2026,6750572557c4e,"Khăn tắm lớn",1,0,35120,,1767586077,1767586077
695b391d0e674,04-01-2026,6750572558137,"Pate chó gói Smartheart",2,18000,14400,,1767586077,1767586077
695f560bd33b6,05-01-2026,6864a4ca23290,"Dây dắt kèm yếm vải jean size L",1,70000,38000,,1767855627,1767855627
695f560bd33be,05-01-2026,67505725579af,"Cát Min",1,55000,38000,,1767855627,1767855627
695f560bd33c2,05-01-2026,67505725581c6,"Dây chuyền bạc lớn",1,40000,22000,,1767855627,1767855627
695f560bd33c5,05-01-2026,67505725581ce,"Dây chuyền bạc nhỏ",1,35000,18000,,1767855627,1767855627
695f560bd33c7,05-01-2026,6750572557ed6,"ST Oliver",1,50000,27000,,1767855627,1767855627
695f560bd33cc,05-01-2026,683fb3bf9a6bd,"Mr. Vet mèo T1",1,125000,94000,,1767855627,1767855627
695f560bd33cf,05-01-2026,67505725580d0,"Xúc xích Taotao pet",1,3000,1440,,1767855627,1767855627
695f560bd33d2,05-01-2026,6750572557dad,"Pate mèo gói Whiskas",2,13000,10000,,1767855627,1767855627
695f560bd33d4,05-01-2026,6750572557f0c,"Súp thưởng Wanpy nắp vặn",1,20000,13500,,1767855627,1767855627
695f560bd33d7,05-01-2026,6750572557ca6,"Me-O mèo lớn 350gr",4,28000,22750,,1767855627,1767855627
695f560bd33da,05-01-2026,6750572557be7,"Ganador chó lớn vị bò nướng",1,23000,15000,,1767855627,1767855627
695f560bd33dd,05-01-2026,693fd655bcc12,"Vòng cổ may mắn",1,45000,20000,,1767855627,1767855627
695f560bd33df,05-01-2026,6750572557ba7,"Eto Modex 2-4kg",1,95000,49600,,1767855627,1767855627
695f560bd33e2,05-01-2026,6750572557e87,"Smartheart pp 400gr",1,32000,25900,,1767855627,1767855627
695f560bd33e5,05-01-2026,6750572557c9e,"Me-O mèo con 400gr",1,45000,39000,,1767855627,1767855627
695f560bd33e8,05-01-2026,67505725580a1,"Whiskas 2-12 450gr",1,52000,50000,,1767855627,1767855627
695f560bd33ea,05-01-2026,6750572557c76,"Lò xo con chuột",1,25000,9000,,1767855627,1767855627
695f560bd33ed,05-01-2026,6750572557b7f,"Đồ chơi con cá",1,25000,15000,,1767855627,1767855627
695f560bd33f0,05-01-2026,6952260fdab74,"Mr. Vet mèo T2",1,135000,105000,,1767855627,1767855627
695f560bd33f3,05-01-2026,6750572557d8e,"Pate mèo gói Nekko ",2,0,13900,,1767855627,1767855627
695f560bd33f5,05-01-2026,6750572557a00,"Catsrang 500gr",1,48000,40200,,1767855627,1767855627
695f560bd33f8,05-01-2026,6750572557fc2,"Vaccine 4 bệnh",1,230000,100000,,1767855627,1767855627
695f560bd33fb,05-01-2026,6858c151f0b6b,"Mr. Vet mèo T3",1,140000,110000,,1767855627,1767855627
695f560bd33fd,05-01-2026,67505725579b6,"Cát Nhật ",1,55000,41000,,1767855627,1767855627
695f560bd3400,05-01-2026,67505725580e1,"Xương Orgo",1,20000,17500,,1767855627,1767855627
695f593d16fdc,06-01-2026,6750572557ca6,"Me-O mèo lớn 350gr",1,28000,22750,,1767856445,1767856445
695f593d16fe4,06-01-2026,675057255788f,"Apro 500gr",2,28000,21500,,1767856445,1767856445
695f593d16fe7,06-01-2026,67505725579af,"Cát Min",1,55000,38000,,1767856445,1767856445
695f593d16fea,06-01-2026,6750572557f6c,"Thịt sấy khô ",1,20000,11700,,1767856445,1767856445
695f593d16fed,06-01-2026,67505725579f7,"Catsrang 1kg",1,90000,80400,,1767856445,1767856445
695f593d16ff0,06-01-2026,6750572557a00,"Catsrang 500gr",1,48000,40200,,1767856445,1767856445
695f593d16ff3,06-01-2026,6750572558090,"Whiskas 1+ 400gr",1,37000,29000,,1767856445,1767856445
695f593d16ff6,06-01-2026,675057255788f,"Apro 500gr",1,28000,21500,,1767856445,1767856445
695f593d16ff8,06-01-2026,6750572557f6c,"Thịt sấy khô ",1,20000,11700,,1767856445,1767856445
695f593d16ffb,06-01-2026,67505725580d0,"Xúc xích Taotao pet",30,2166.67,1440,,1767856445,1767856445
695f593d16ffe,06-01-2026,67505725579d7,"Cat's On 500g",1,38000,27750,,1767856445,1767856445
695f593d17001,06-01-2026,675057255788f,"Apro 500gr",1,28000,21500,,1767856445,1767856445
695f593d17003,06-01-2026,6750572557a1f,"Chuông hình thú nhỏ",1,20000,6500,,1767856445,1767856445
695f593d17006,06-01-2026,6952222db9577,"Áo thun gân có tay size XS ",1,45000,25000,,1767856445,1767856445
695f593d17009,06-01-2026,67505725579b6,"Cát Nhật ",1,55000,41000,,1767856445,1767856445
695f593d1700c,06-01-2026,6750572557dad,"Pate mèo gói Whiskas",3,13000,10000,,1767856445,1767856445
695f593d1700f,06-01-2026,68665612bae83,"Langlike 500gr",1,43000,37500,,1767856445,1767856445
695f593d17012,06-01-2026,67505725578a0,"Balo Hello Cat",1,195000,135000,,1767856445,1767856445
695f593d17014,06-01-2026,6750572557d8e,"Pate mèo gói Nekko ",1,0,13900,,1767856445,1767856445
695f593d17017,06-01-2026,675057255799f,"Cát đậu nành Catsrang",1,0,70000,,1767856445,1767856445
695f593d1701a,06-01-2026,686655f7c1699,"Langlike 1kg",1,80000,65000,,1767856445,1767856445
695f5a56b7031,07-01-2026,67505725579f7,"Catsrang 1kg",1,90000,80400,,1767856726,1767856726
695f5a56b703a,07-01-2026,6750572557b8e,"DogSmile chó lớn 500gr",1,40000,28000,,1767856726,1767856726
695f5a56b703d,07-01-2026,675057255788f,"Apro 500gr",1,28000,21500,,1767856726,1767856726
695f5a56b7040,07-01-2026,6750572557b57,"Dây yếm zichen 1.0",1,45000,18000,,1767856726,1767856726
695f5a56b7043,07-01-2026,67505725580e1,"Xương Orgo",2,25000,17500,,1767856726,1767856726
695f5a56b7046,07-01-2026,67505725580d0,"Xúc xích Taotao pet",6,3000,1440,,1767856726,1767856726
695f5a56b7049,07-01-2026,68665612bae83,"Langlike 500gr",1,43000,37500,,1767856726,1767856726
695f5a56b704b,07-01-2026,6750572557e87,"Smartheart pp 400gr",1,32000,25900,,1767856726,1767856726
695f5a56b704f,07-01-2026,6750572557d6d,"Pate chó lon Smartheart",2,39000,32000,,1767856726,1767856726
695f5a56b7051,07-01-2026,6750572557d5e,"Pate chó gói Pedigree 80gr",2,0,9500,,1767856726,1767856726
695f5a56b7054,07-01-2026,67505725579f7,"Catsrang 1kg",1,90000,80400,,1767856726,1767856726
695f5a56b7057,07-01-2026,67505725580d0,"Xúc xích Taotao pet",30,2166.67,1440,,1767856726,1767856726
695f5a56b705a,07-01-2026,6750572558146,"Gà viên sấy khô Lishi 500g",1,180000,125000,,1767856726,1767856726
695f5a56b705d,07-01-2026,6750572557f6c,"Thịt sấy khô ",1,20000,11700,,1767856726,1767856726
695f5a56b705f,07-01-2026,67505725579a7,"Cát Happy",1,100000,86000,,1767856726,1767856726
695f5a56b7062,07-01-2026,6750572557ca6,"Me-O mèo lớn 350gr",1,28000,22750,,1767856726,1767856726
695f5a56b7065,07-01-2026,6750572557fd2,"Vaccine 7 bệnh",1,170000,92000,,1767856726,1767856726
695f5a56b7068,07-01-2026,6750572557dad,"Pate mèo gói Whiskas",6,13000,10000,,1767856726,1767856726
695f5a56b706b,07-01-2026,67505725579b6,"Cát Nhật ",1,55000,41000,,1767856726,1767856726
695f5a56b706d,07-01-2026,6750572557e87,"Smartheart pp 400gr",2,32000,25900,,1767856726,1767856726
695f5a56b7070,07-01-2026,6750572557ac8,"Dây cổ zichen 1.0",1,40000,13500,,1767856726,1767856726
695f5a56b7073,07-01-2026,67505725579b6,"Cát Nhật ",6,50000,41000,,1767856726,1767856726
696072482d63c,08-01-2026,68f85580f2796,"Áo liền quần có tay size L",1,80000,38000,,1767928392,1767928392
696072482d644,08-01-2026,67505725579f7,"Catsrang 1kg",1,90000,80400,,1767928392,1767928392
696072482d648,08-01-2026,6750572557cbd,"Minino Tuna 480gr",1,30000,24940,,1767928392,1767928392
696072482d64b,08-01-2026,6750572557e5d,"Royal Kitten/ Mother&baby cat 400gr",1,140000,120000,,1767928392,1767928392
696072482d64e,08-01-2026,67505725579b6,"Cát Nhật ",1,55000,41000,,1767928392,1767928392
696072482d651,08-01-2026,6750572557baf,"Eto Modex 4-10kg",1,105000,53733,,1767928392,1767928392
696072482d653,08-01-2026,67505725579f7,"Catsrang 1kg",1,90000,80400,,1767928392,1767928392
696072482d656,08-01-2026,67505725579b6,"Cát Nhật ",1,55000,41000,,1767928392,1767928392
696072482d659,08-01-2026,68665612bae83,"Langlike 500gr",1,43000,37500,,1767928392,1767928392
696072482d65c,08-01-2026,6750572557d8e,"Pate mèo gói Nekko ",2,17000,13900,,1767928392,1767928392
696072482d65f,08-01-2026,6750572557ee5,"ST SOS ",1,90000,70000,,1767928392,1767928392
696072482d661,08-01-2026,67505725579f7,"Catsrang 1kg",1,90000,80400,,1767928392,1767928392
696072482d664,08-01-2026,6750572557fd2,"Vaccine 7 bệnh",2,170000,92000,,1767928392,1767928392
696072482d667,08-01-2026,6750572557fda,"Vaccine dại",1,30000,18000,,1767928392,1767928392
696072482d66a,08-01-2026,6750572557baf,"Eto Modex 4-10kg",2,105000,53733,,1767928392,1767928392
696072482d66d,08-01-2026,6750572557f6c,"Thịt sấy khô ",1,20000,11700,,1767928392,1767928392
696072482d670,08-01-2026,683fb3bf9a6bd,"Mr. Vet mèo T1",1,125000,94000,,1767928392,1767928392
696072482d672,08-01-2026,67505725580e1,"Xương Orgo",1,25000,17500,,1767928392,1767928392
696072482d675,08-01-2026,683fb3f1bb8a5,"Mr. Vet chó D1",1,140000,110000,,1767928392,1767928392
696072482d678,08-01-2026,6750572557e5d,"Royal Kitten/ Mother&baby cat 400gr",1,140000,120000,,1767928392,1767928392
696072482d67b,08-01-2026,6750572557e35,"Rọ mõm da M",1,60000,40000,,1767928392,1767928392
696072482d67d,08-01-2026,67505725579b6,"Cát Nhật ",2,55000,41000,,1767928392,1767928392
696072482d680,08-01-2026,68e3788a023ac,earsol,1,120000,77.4000,,1767928392,1767928392
696072482d683,08-01-2026,6750572557ca6,"Me-O mèo lớn 350gr",2,28000,22750,,1767928392,1767928392
696072482d686,08-01-2026,6750572557ccf,"Minino yum salmon 350gr",1,28000,22600,,1767928392,1767928392
696072482d689,08-01-2026,67505725579f7,"Catsrang 1kg",1,90000,80400,,1767928392,1767928392
696072482d68b,08-01-2026,68527c5aa03ff,"Áo thun gân size L",1,55000,20000,,1767928392,1767928392
696072482d68e,08-01-2026,695224d95e12c,"Áo thun gân size 4XL",1,70000,30000,,1767928392,1767928392
69646e78b2c84,09-01-2026,686655f7c1699,"Langlike 1kg",4,80000,65000,,1768189560,1768189560
69646e78b2c8c,09-01-2026,6750572557f73,"Thuốc nhỏ mắt Genta",1,0,8631,,1768189560,1768189560
69646e78b2c90,09-01-2026,67505725579b6,"Cát Nhật ",3,55000,41000,,1768189560,1768189560
69646e78b2c93,09-01-2026,67505725579f7,"Catsrang 1kg",1,90000,80400,,1768189560,1768189560
69646e78b2c95,09-01-2026,6750572557be7,"Ganador chó lớn vị bò nướng",1,23000,15000,,1768189560,1768189560
69646e78b2c98,09-01-2026,6750572557a57,"Classic chó lớn 400gr",1,23000,15700,,1768189560,1768189560
69646e78b2c9b,09-01-2026,6750572557e96,"Smartheart Small 400gr",1,32000,25900,,1768189560,1768189560
69646e78b2c9e,09-01-2026,6750572557cd7,"Minino yum seafood 1.5kg",2,115000,92400,,1768189560,1768189560
69646e78b2ca1,09-01-2026,683fb3f1bb8a5,"Mr. Vet chó D1",1,140000,110000,,1768189560,1768189560
69646e78b2ca3,09-01-2026,6750572557d8e,"Pate mèo gói Nekko ",1,0,13900,,1768189560,1768189560
69646e78b2ca6,09-01-2026,68abee88065a4,"Xương gặm da bò (4 cây)",1,45000,21000,,1768189560,1768189560
69646e78b2ca9,09-01-2026,67505725580e1,"Xương Orgo",2,25000,17500,,1768189560,1768189560
69646e78b2cac,09-01-2026,6750572557efd,"Sữa Canine",2,53000,32860,,1768189560,1768189560
69646e78b2cae,09-01-2026,6750572557e6c,"Smartheart bò 1.5kg",1,95000,77000,,1768189560,1768189560
69646e78b2cb1,09-01-2026,6750572557eee,"ST Vime trong",1,70000,43400,,1768189560,1768189560
69646e78b2cb4,09-01-2026,6750572557fd2,"Vaccine 7 bệnh",2,170000,92000,,1768189560,1768189560
69646e78b2cb7,09-01-2026,6750572557f0c,"Súp thưởng Wanpy nắp vặn",1,20000,13500,,1768189560,1768189560
69646e78b2cb9,09-01-2026,67505725580d0,"Xúc xích Taotao pet",3,3000,1440,,1768189560,1768189560
69646e78b2cbc,09-01-2026,6750572558146,"Gà viên sấy khô Lishi 500g",1,180000,125000,,1768189560,1768189560
69646e78b2cbf,09-01-2026,6761af9b784da,"Thịt sấy khô lishi hộp không trứng",2,160000,90000,,1768189560,1768189560
69646e78b2cc2,09-01-2026,69607b76ec541,"Men gói VMD",3,7000,4000,,1768189560,1768189560
69646e78b2cc4,09-01-2026,6750572557bf7,"Ganador chó lớn vị cừu & gạo",1,23000,16720,,1768189560,1768189560
69646e78b2cc7,09-01-2026,67505725579b6,"Cát Nhật ",1,55000,41000,,1768189560,1768189560
69646e78b2cca,09-01-2026,6750572558166,"Catpy 500g",1,53000,39000,,1768189560,1768189560
69646e78b2ccc,09-01-2026,68f852c0aed2a,"Nệm họa tiết vải canvas size S",1,70000,40000,,1768189560,1768189560
69646e78b2ccf,09-01-2026,6750572557a00,"Catsrang 500gr",2,48000,40200,,1768189560,1768189560
69646e78b2cd2,09-01-2026,6750572557d75,"Pate chó mèo lon King's pet",1,42000,35000,,1768189560,1768189560
69646e78b2cd5,09-01-2026,6750572557dad,"Pate mèo gói Whiskas",28,13000,10000,,1768189560,1768189560
69646e78b2cd7,09-01-2026,675057255799f,"Cát đậu nành Catsrang",1,0,70000,,1768189560,1768189560
69646e78b2cda,09-01-2026,6750572557ca6,"Me-O mèo lớn 350gr",1,28000,22750,,1768189560,1768189560
69646e78b2cdd,09-01-2026,67505725579af,"Cát Min",2,55000,38000,,1768189560,1768189560
69646e78b2ce0,09-01-2026,6750572557b8e,"DogSmile chó lớn 500gr",1,40000,28000,,1768189560,1768189560
69646e78b2ce2,09-01-2026,6750572558049,"Vòng cổ zichen 1.0",1,20000,6000,,1768189560,1768189560
69647083bfedd,10-01-2026,67505725579f7,"Catsrang 1kg",1,90000,80400,,1768190083,1768190083
69647083bfee5,10-01-2026,695224d95e12c,"Áo thun gân size 4XL",1,70000,30000,,1768190083,1768190083
69647083bfee9,10-01-2026,68527c933e440,"Áo thun gân size 2XL",1,65000,20000,,1768190083,1768190083
69647083bfeeb,10-01-2026,6750572557727,"Áo thun cổ chun size XL",1,55000,15000,,1768190083,1768190083
69647083bfeef,10-01-2026,6750572557b57,"Dây yếm zichen 1.0",1,45000,18000,,1768190083,1768190083
69647083bfef1,10-01-2026,6750572557ca6,"Me-O mèo lớn 350gr",2,28000,22750,,1768190083,1768190083
69647083bfef4,10-01-2026,67505725580d0,"Xúc xích Taotao pet",30,2166.67,1440,,1768190083,1768190083
69647083bfef7,10-01-2026,6750572558090,"Whiskas 1+ 400gr",1,37000,29000,,1768190083,1768190083
69647083bfefa,10-01-2026,6750572557fd2,"Vaccine 7 bệnh",1,170000,92000,,1768190083,1768190083
69647083bfefc,10-01-2026,68aacc21dc253,"Bát nhựa đơn có hình dấu chân size trung",1,35000,14000,,1768190083,1768190083
69647083bfeff,10-01-2026,6750572557727,"Áo thun cổ chun size XL",1,55000,15000,,1768190083,1768190083
69647083bff02,10-01-2026,675057255772f,"Áo thun cổ chun size XXL",1,60000,22000,,1768190083,1768190083
69647083bff05,10-01-2026,6750572557ed6,"ST Oliver",2,50000,27000,,1768190083,1768190083
69647083bff08,10-01-2026,67505725579b6,"Cát Nhật ",2,55000,41000,,1768190083,1768190083
69647083bff0a,10-01-2026,67505725579f7,"Catsrang 1kg",1,90000,80400,,1768190083,1768190083
69647083bff0d,10-01-2026,67505725579a7,"Cát Happy",1,100000,86000,,1768190083,1768190083
69647083bff10,10-01-2026,6750572557e55,"Royal Kitten/ Mother & baby cat 2kg",1,615000,471000,,1768190083,1768190083
69647083bff13,10-01-2026,67505725579d0,"Cat's On 1kg",1,70000,55500,,1768190083,1768190083
69647083bff15,10-01-2026,68527c933e440,"Áo thun gân size 2XL",1,65000,20000,,1768190083,1768190083
69647083bff18,10-01-2026,675057255766f,"Áo nỉ size 2XL",1,70000,21700,,1768190083,1768190083
69647083bff1b,10-01-2026,6750572557ad0,"Dây cổ zichen 1.5",1,50000,20000,,1768190083,1768190083
69647083bff1e,10-01-2026,6750572557c9e,"Me-O mèo con 400gr",1,45000,39000,,1768190083,1768190083
69647083bff20,10-01-2026,67505725580d0,"Xúc xích Taotao pet",3,0,1440,,1768190083,1768190083
69647083bff23,10-01-2026,6750572557dad,"Pate mèo gói Whiskas",1,0,10000,,1768190083,1768190083
69647083bff26,10-01-2026,6750572557bd6,"Ganador chó con vị sữa & DHA",1,28000,21120,,1768190083,1768190083
69648c6873d67,11-01-2026,6750572557e5d,"Royal Kitten/ Mother&baby cat 400gr",1,140000,120000,,1768197224,1768197224
69648c6873d70,11-01-2026,6750572557d8e,"Pate mèo gói Nekko ",2,17000,13900,,1768197224,1768197224
69648c6873d73,11-01-2026,6750572557ca6,"Me-O mèo lớn 350gr",2,28000,22750,,1768197224,1768197224
69648c6873d76,11-01-2026,6750572557cbd,"Minino Tuna 480gr",1,30000,24940,,1768197224,1768197224
69648c6873d79,11-01-2026,6750572557b26,"Dây yếm jean L",1,75000,30000,,1768197224,1768197224
69648c6873d7c,11-01-2026,67505725579b6,"Cát Nhật ",1,55000,41000,,1768197224,1768197224
69648c6873d7f,11-01-2026,6773c02fc2b74,"Áo dài tam kỳ số 3",1,95000,70000,,1768197224,1768197224
69648c6873d81,11-01-2026,676244835d6fe,"Vòng cổ kèm chuông đại size L",2,45000,17000,,1768197224,1768197224
69648c6873d84,11-01-2026,6750572558051,"Vòng cổ zichen 1.5",2,30000,8000,,1768197224,1768197224
69648c6873d87,11-01-2026,69522254c40e6,"Áo thun gân có tay size M",1,55000,25000,,1768197224,1768197224
69648c6873d8a,11-01-2026,684e893330b02,"Áo thun gân size S",1,45000,20000,,1768197224,1768197224
69648c6873d8d,11-01-2026,6750572557b7f,"Đồ chơi con cá",1,25000,15000,,1768197224,1768197224
69648c6873d90,11-01-2026,67505725579b6,"Cát Nhật ",1,55000,41000,,1768197224,1768197224
69648c6873d93,11-01-2026,68abf08c4240b,"Bóng lục lạc nhiều màu",1,30000,9000,,1768197224,1768197224
69648c6873d95,11-01-2026,67505725579a7,"Cát Happy",1,100000,86000,,1768197224,1768197224
69648c6873d98,11-01-2026,695224d95e12c,"Áo thun gân size 4XL",1,70000,30000,,1768197224,1768197224
69648c6873d9b,11-01-2026,6750572558062,"Vòng loa chống liếm số 3",1,55000,23000,,1768197224,1768197224
69648c6873d9e,11-01-2026,684e893330b02,"Áo thun gân size S",4,45000,20000,,1768197224,1768197224
69648c6873da1,11-01-2026,6750572557ac8,"Dây cổ zichen 1.0",2,40000,13500,,1768197224,1768197224
69648c6873da3,11-01-2026,6750572557edd,"ST Pet Gel ",1,175000,145000,,1768197224,1768197224
69648c6873da6,11-01-2026,6750572557ed6,"ST Oliver",1,50000,27000,,1768197224,1768197224
69648c6873da9,11-01-2026,684e893330b02,"Áo thun gân size S",2,45000,20000,,1768197224,1768197224
69648c6873dac,11-01-2026,68527c933e440,"Áo thun gân size 2XL",2,65000,20000,,1768197224,1768197224
69648c6873dae,11-01-2026,6750572557d8e,"Pate mèo gói Nekko ",12,17000,13900,,1768197224,1768197224
69648c6873db1,11-01-2026,6750572557a00,"Catsrang 500gr",1,48000,40200,,1768197224,1768197224
69648c6873db4,11-01-2026,67505725579e7,"Catseye 1kg",1,85000,64000,,1768197224,1768197224
69648c6873db7,11-01-2026,67505725580c8,"Xịt viêm da mủ Fabricil",1,100000,75000,,1768197224,1768197224
69648c6873db9,11-01-2026,67505725579a7,"Cát Happy",1,100000,86000,,1768197224,1768197224
69648c6873dbc,11-01-2026,6750572557a10,"Chuông đa màu 22mm",1,10000,2000,,1768197224,1768197224
69648c6873dbf,11-01-2026,68f857a2e6d7b,"Cây lăn lông",1,40000,16000,,1768197224,1768197224
69648c6873dc2,11-01-2026,6750572557cae,"Me-O mother&baby cat 400gr",6,55000,53000,,1768197224,1768197224
69648c6873dc4,11-01-2026,6750572557c9e,"Me-O mèo con 400gr",3,45000,39000,,1768197224,1768197224
69648c6873dc8,11-01-2026,68527cb6bf377,"Áo thun gân size 3XL",3,70000,20000,,1768197224,1768197224
69648c6873dca,11-01-2026,6750572557860,"Áo thun thể thao size 2XL +",1,65000,31000,,1768197224,1768197224
69648c6873dcd,11-01-2026,6750572557dad,"Pate mèo gói Whiskas",5,13000,10000,,1768197224,1768197224
69648c6873dd0,11-01-2026,68527c42bdedb,"Áo thun gân size M",2,50000,20000,,1768197224,1768197224
6965b3ca5e552,12-01-2026,6750572557e96,"Smartheart Small 400gr",1,32000,25900,,1768272842,1768272842
6965b3ca5e55b,12-01-2026,69607b76ec541,"Men gói VMD",4,0,4000,,1768272842,1768272842
6965b3ca5e55f,12-01-2026,6750572557a50,"Classic adult 20kg (bao xá)",10,760000,660000,,1768272842,1768272842
6965b3ca5e562,12-01-2026,6750572557d8e,"Pate mèo gói Nekko ",1,0,13900,,1768272842,1768272842
6965b3ca5e565,12-01-2026,675057255799f,"Cát đậu nành Catsrang",1,0,70000,,1768272842,1768272842
6965b3ca5e567,12-01-2026,6858c151f0b6b,"Mr. Vet mèo T3",1,0,110000,,1768272842,1768272842
6965b3ca5e56a,12-01-2026,675057255816e,"Catpy 1kg",1,0,78000,,1768272842,1768272842
6965b3ca5e56d,12-01-2026,6750572558049,"Vòng cổ zichen 1.0",1,20000,6000,,1768272842,1768272842
6965b3ca5e570,12-01-2026,6750572557baf,"Eto Modex 4-10kg",1,105000,53733,,1768272842,1768272842
6965b3ca5e573,12-01-2026,6750572557e65,Shizuka,100,1700,1000,,1768272842,1768272842
6965b3ca5e576,12-01-2026,6750572557dad,"Pate mèo gói Whiskas",28,13000,10000,,1768272842,1768272842
6965b3ca5e579,12-01-2026,6750572557dad,"Pate mèo gói Whiskas",1,0,10000,,1768272842,1768272842
6965b3ca5e57b,12-01-2026,67505725579af,"Cát Min",1,55000,38000,,1768272842,1768272842
6965b3ca5e57e,12-01-2026,67505725580a9,"Xẻng xúc cát lớn",1,20000,6500,,1768272842,1768272842
6965b3ca5e581,12-01-2026,6750572557ed6,"ST Oliver",1,50000,27000,,1768272842,1768272842
6965b3ca5e584,12-01-2026,6750572557e96,"Smartheart Small 400gr",1,32000,25900,,1768272842,1768272842
6965b3ca5e586,12-01-2026,6750572557ca6,"Me-O mèo lớn 350gr",2,28000,22750,,1768272842,1768272842
6965b3ca5e589,12-01-2026,6750572558072,"Vòng loa chống liếm số 5",1,45000,16000,,1768272842,1768272842
6965b3ca5e58c,12-01-2026,675057255788f,"Apro 500gr",2,28000,21500,,1768272842,1768272842
6965b3ca5e58f,12-01-2026,683fb42016c78,"Mymeo 500g",1,32000,24500,,1768272842,1768272842
6965b3ca5e591,12-01-2026,686655f7c1699,"Langlike 1kg",1,80000,65000,,1768272842,1768272842
6965b3ca5e594,12-01-2026,6750572557f6c,"Thịt sấy khô ",2,20000,11700,,1768272842,1768272842
6965b3ca5e597,12-01-2026,675057255788f,"Apro 500gr",2,28000,21500,,1768272842,1768272842
6965b3ca5e59a,12-01-2026,67505725579f7,"Catsrang 1kg",1,90000,80400,,1768272842,1768272842
6965b3ca5e59d,12-01-2026,6750572557fd2,"Vaccine 7 bệnh",1,170000,92000,,1768272842,1768272842
6965b3ca5e5a0,12-01-2026,6750572557e65,Shizuka,2,2000,1000,,1768272842,1768272842
6965b3ca5e5a2,12-01-2026,69607b76ec541,"Men gói VMD",2,7000,4000,,1768272842,1768272842
6965b3ca5e5a5,12-01-2026,6750572557fda,"Vaccine dại",1,30000,18000,,1768272842,1768272842
6965b3ca5e5a8,12-01-2026,683fb6d34f722,"Súp thưởng Mr. Vet mèo (4thanh)",1,20000,7200,,1768272842,1768272842
6965b3ca5e5aa,12-01-2026,675057255788f,"Apro 500gr",1,28000,21500,,1768272842,1768272842
6965b3ca5e5ad,12-01-2026,67505725579b6,"Cát Nhật ",1,55000,41000,,1768272842,1768272842
6965b3ca5e5b0,12-01-2026,6750572557ece,"ST Micona",1,145000,87000,,1768272842,1768272842
6965b3ca5e5b2,12-01-2026,6750572557fc2,"Vaccine 4 bệnh",1,230000,100000,,1768272842,1768272842
696af5515d1a5,13-01-2026,6750572557ca6,"Me-O mèo lớn 350gr",2,28000,22750,,1768617297,1768617297
696af5515d1b2,13-01-2026,67505725579ef,"Catseye 500gr",1,45000,32000,,1768617297,1768617297
696af5515d1cf,13-01-2026,6750572557ca6,"Me-O mèo lớn 350gr",2,28000,22750,,1768617297,1768617297
696af5515d1d5,13-01-2026,6750572557f0c,"Súp thưởng Wanpy nắp vặn",1,20000,13500,,1768617297,1768617297
696af5515d1dc,13-01-2026,69607badbe886,"Men ống VMD",3,12000,9000,,1768617297,1768617297
696af5515d1e3,13-01-2026,6750572557dad,"Pate mèo gói Whiskas",2,13000,10000,,1768617297,1768617297
696af5515d1e9,13-01-2026,67505725579b6,"Cát Nhật ",1,55000,41000,,1768617297,1768617297
696af5515d1ef,13-01-2026,6750572557ca6,"Me-O mèo lớn 350gr",3,28000,22750,,1768617297,1768617297
696af5515d1f6,13-01-2026,6750572557d8e,"Pate mèo gói Nekko ",2,17000,13900,,1768617297,1768617297
696af5515d1fc,13-01-2026,6750572557dad,"Pate mèo gói Whiskas",4,13000,10000,,1768617297,1768617297
696af5515d202,13-01-2026,6750572557edd,"ST Pet Gel ",1,175000,145000,,1768617297,1768617297
696af5515d209,13-01-2026,6750572557f73,"Thuốc nhỏ mắt Genta",1,0,8631,,1768617297,1768617297
696af5515d21c,13-01-2026,6750572557efd,"Sữa Canine",2,53000,32860,,1768617297,1768617297
696af5515d222,13-01-2026,68665612bae83,"Langlike 500gr",1,43000,37500,,1768617297,1768617297
696af5515d23c,13-01-2026,67505725579b6,"Cát Nhật ",1,55000,41000,,1768617297,1768617297
696af5515d242,13-01-2026,6750572557ca6,"Me-O mèo lớn 350gr",2,28000,22750,,1768617297,1768617297
696af5515d248,13-01-2026,6750572558049,"Vòng cổ zichen 1.0",1,20000,6000,,1768617297,1768617297
696af5515d24f,13-01-2026,69607badbe886,"Men ống VMD",2,12000,9000,,1768617297,1768617297
696af5515d255,13-01-2026,6750572557860,"Áo thun thể thao size 2XL +",1,65000,31000,,1768617297,1768617297
696af5515d25c,13-01-2026,67505725576e6,"Áo tết size M",1,50000,35000,,1768617297,1768617297
696af5515d26a,13-01-2026,695224d95e12c,"Áo thun gân size 4XL",1,70000,30000,,1768617297,1768617297
696af5515d27f,13-01-2026,67505725580e1,"Xương Orgo",1,25000,17500,,1768617297,1768617297
696af5515d284,13-01-2026,675057255799f,"Cát đậu nành Catsrang",1,0,70000,,1768617297,1768617297
696af5515d288,13-01-2026,67505725579f7,"Catsrang 1kg",1,90000,80400,,1768617297,1768617297
696af5515d28d,13-01-2026,6750572557d8e,"Pate mèo gói Nekko ",4,17000,13900,,1768617297,1768617297
696af5515d291,13-01-2026,6750572557e96,"Smartheart Small 400gr",2,32000,25900,,1768617297,1768617297
696af5515d295,13-01-2026,67505725580e9,"Zenith hạt mềm chó 300gr",1,55000,47500,,1768617297,1768617297
